#taxpath	12446_H3NJ2BCXX-2.bins	12447_H3WL3BCXX-1.bins	12816_combined.bins	12818_combined.bins	12819_combined.bins	12824_combined.bins	12828_combined.bins	12830_combined.bins	12838_combined.bins	12884_combined.bins	12903_HCN77BCXX-1.bins	138513_HG7NLDSX2-4.bins	138530_HG7NLDSX2-4.bins	138538_HG7NLDSX2-4.bins	138607_HJWT7DSX3-1.bins	14185_HCN77BCXX-2.bins	14187_HCN77BCXX-2.bins	401548_HL7J5DSX3-1.bins	401550_HL7J5DSX3-1.bins	401552_HL7J5DSX3-1.bins	401553_HL7J5DSX3-1.bins	401554_HL7J5DSX3-1.bins	401556_HL7J5DSX3-1.bins	401557_HL7J5DSX3-1.bins	401558_HL7J5DSX3-1.bins	401560_HL7J5DSX3-1.bins	401561_HL7J5DSX3-1.bins	401563_HL7J5DSX3-1.bins	401564_HL7J5DSX3-1.bins	401566_HL7J5DSX3-1.bins	401567_HL7J5DSX3-1.bins	401568_HL7J5DSX3-1.bins	401569_HL7J5DSX3-1.bins	401570_HL7J5DSX3-1.bins	401571_HL7J5DSX3-1.bins	401573_HL7J5DSX3-1.bins	401574_HL7J5DSX3-1.bins	401576_HL7J5DSX3-1.bins	401577_HL7J5DSX3-1.bins	401578_HL7J5DSX3-1.bins	401579_HL7J5DSX3-1.bins	401580_HL7J5DSX3-1.bins	401581_HL7J5DSX3-1.bins	401582_HL7J5DSX3-1.bins	401583_HL7J5DSX3-1.bins	401586_HL7J5DSX3-1.bins	401588_HL7J5DSX3-1.bins	401589_HL7J5DSX3-1.bins	401590_HL7J5DSX3-1.bins	401591_HL7J5DSX3-1.bins	401592_HL7J5DSX3-1.bins	401593_HL7J5DSX3-1.bins	401594_HL7J5DSX3-1.bins	401595_HL7J5DSX3-1.bins	401600_HL7J5DSX3-1.bins	401602_HL7J5DSX3-1.bins	401604_HL7J5DSX3-1.bins	401606_HL7J5DSX3-1.bins	401608_HL7J5DSX3-1.bins	401610_HL7J5DSX3-1.bins	401614_HL7J5DSX3-1.bins	401616_HL7J5DSX3-1.bins	401618_HL7J5DSX3-1.bins	401624_HL7J5DSX3-1.bins	401626_HL7J5DSX3-1.bins	401632_HL7J5DSX3-1.bins	401636_HL7J5DSX3-1.bins	401638_HL7J5DSX3-1.bins	401640_HL7J5DSX3-1.bins	401642_HL7J5DSX3-1.bins	401644_HL7J5DSX3-1.bins	401646_HL7J5DSX3-1.bins	401648_HL7J5DSX3-1.bins	401650_HL7J5DSX3-1.bins	401652_HL7J5DSX3-1.bins	401654_HL7J5DSX3-1.bins	401656_HL7J5DSX3-1.bins	401658_HL7J5DSX3-1.bins	401660_HL7J5DSX3-1.bins	401662_HL7J5DSX3-1.bins	401668_HL7J5DSX3-1.bins	401669_HL7J5DSX3-1.bins	401670_HL7J5DSX3-1.bins	401672_HL7J5DSX3-1.bins	401673_HL7J5DSX3-1.bins	401677_HL7J5DSX3-1.bins	401679_HL7J5DSX3-1.bins	7035_combined.bins	7069_combined.bins	7075_combined.bins	7077_combined.bins	7081_combined.bins	7083_combined.bins	7085_combined.bins	7091_combined.bins	7093_combined.bins	8164_combined.bins	8459_HCWFYBCXX-1.bins	9456_H3WL3BCXX-1.bins	9567_combined.bins	9571_combined.bins	9576_combined.bins	9586_H3WL3BCXX-1.bins	9588_combined.bins
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales	1	62	59	21	16	7	30	33	67	99	57	65	11	103	4	86	18	35	52	52	16	29	4	14	12	6	16	28	44	74	20	2	7	5	5	4	8	44	11	3	9	10	15	12	6	22	54	23	11	4	13	3	3	8	104	24	99	38	36	271	2	2	0	21	58	14	7	350	40	15	24	7	0	0	10	103	32	21	40	116	105	34	6	15	3	11	5	12	3	11	270	18	484	72	8	10	2	47	30	4	17	3	157	63
root__Root;domain__Eukaryota;phylum__Ascomycota;class__unknown;order__unknown	0	0	2	0	0	1	0	0	2	2	0	2	0	0	0	2	0	3	3	0	0	1	0	1	0	0	1	0	0	1	3	2	0	0	0	0	0	5	0	1	0	0	1	1	0	0	0	4	1	0	1	2	0	0	3	0	0	0	7	2	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	2	2	4	1	1	2	0	0	0	0	2	0	0	0	0	0	0	4	4	0	2	0	0	0	0	0	1	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__uncultured;order__unknown	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Xylonomycetes;order__IncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	14	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Taphrinomycetes;order__Taphrinales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__unknown	0	2	1	1	0	0	2	3	2	1	0	1	1	1	2	0	0	0	0	5	2	0	1	4	0	0	5	5	10	1	1	1	4	2	9	3	0	8	0	5	6	0	6	4	1	2	1	2	1	1	4	0	1	2	1	3	1	1	2	16	0	2	3	0	1	1	2	0	2	2	1	1	2	1	0	2	2	3	1	2	0	2	2	2	2	1	0	0	0	0	0	2	4	4	0	0	1	0	0	1	141	9	0	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__uncultured	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	1	0	1	1	2	0	1	0	0	2	1	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	2	0	4	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Xylariales	1	0	2	1	5	0	4	0	4	1	0	1	0	5	12	1	1	2	3	0	1	2	0	1	2	3	2	1	2	3	0	14	2	1	1	3	1	0	1	1	0	3	1	3	1	2	2	1	1	3	2	0	1	2	6	1	1	2	2	1	1	2	0	2	55	0	2	3	0	0	0	1	0	0	2	0	4	0	0	0	1	2	0	0	1	13	1	3	0	2	2	0	2	1	0	0	0	2	1	1	2	0	0	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Torpedosporales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Sordariales	0	0	1	1	1	3	1	0	1	2	1	5	6	12	0	0	0	9	7	6	7	4	1	2	1	3	0	6	9	10	3	2	4	3	0	0	0	11	1	7	2	4	3	5	4	12	6	4	5	3	4	2	1	10	24	3	6	5	2	4	2	0	0	3	3	0	0	5	6	2	0	0	1	3	1	7	7	1	0	7	3	1	2	4	7	11	18	1	2	2	12	3	12	7	2	3	0	2	0	1	14	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Savoryellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Pleurotheciales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Ophiostomatales	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	6	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	9	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	6	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Myrmecridiales	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Microascales	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	4	2	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Magnaporthales	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Lulworthiales	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__IncertaeSedis	0	1	0	0	0	2	3	1	2	1	4	0	0	4	1	1	0	1	0	2	5	0	0	0	0	1	1	2	2	2	2	3	1	0	1	0	1	0	0	4	1	1	2	0	1	0	0	1	1	0	0	1	2	0	2	2	0	2	0	6	1	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	1	0	1	2	4
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales	0	1	7	1	4	5	1	4	6	7	5	16	13	9	3	3	5	7	15	27	12	18	9	13	16	9	97	6	9	16	10	6	24	13	20	5	5	7	4	24	28	40	13	13	27	25	14	14	13	19	14	7	12	31	4	1	4	2	9	32	4	4	3	4	4	2	8	5	4	2	10	6	2	3	11	4	7	14	11	17	2	2	1	4	5	22	5	1	0	0	3	1	11	17	2	6	1	1	0	13	183	4	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Glomerellales	0	0	0	0	0	0	0	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Diaporthales	0	0	1	0	3	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	1	1	0	0	0	2	0	1	2	1	0	5	0	0	0	3	0	1	2	2	0	2	0	1	1	1	0	0	1	0	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	22	4	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Conioscyphales	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Coniochaetales	0	0	0	0	1	0	0	0	0	0	0	9	0	5	0	0	1	1	0	1	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	1	3	3	1	1	0	0	0	1	0	3	0	0	0	0	0	0	0	1	3	0	5	0	0	0	0	1	3	0	0	0	0	0	0	1	0	8	1	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Calosphaeriales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Schizosaccharomycetes;order__Schizosaccharomycetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales	0	4	1	0	1	0	1	0	2	5	12	2	0	0	0	4	0	1	1	1	1	3	0	0	0	1	5	0	0	0	1	6	3	0	7	5	0	1	0	3	2	5	0	2	0	1	0	0	1	5	1	0	0	0	5	0	0	0	1	0	0	2	1	0	2	0	0	11	2	1	0	2	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	2	4	0	4	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales	4	2	1	0	2	1	1	0	10	72	2	73	30	0	0	3	0	7	4	11	5	3	1	3	3	5	2	4	2	9	11	2	1	1	2	3	0	1	6	6	5	2	0	4	0	4	30	10	5	2	1	2	1	1	2	4	13	5	160	1	0	0	2	8	1	0	0	4	3	0	1	0	0	0	1	2	4	1	8	7	5	10	15	14	9	42	5	0	3	52	41	27	51	3	68	10	2	55	2	0	7	0	7	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Orbiliomycetes;order__Orbiliales	0	0	0	1	1	1	0	2	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	3	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	1	3	1	0	1	1	0	0	3	2	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	7	0	0	2	1	2	2	0	0	0	1	1	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__unknown	0	4	4	0	0	0	3	1	5	3	2	4	2	2	0	3	0	0	1	5	1	5	1	2	2	2	0	1	2	3	2	2	7	2	2	6	4	3	0	2	2	3	0	3	4	0	1	1	6	3	2	3	0	6	13	5	6	13	14	30	1	3	1	4	4	4	0	5	4	4	3	0	2	0	0	2	1	0	2	2	0	3	0	0	2	0	0	0	0	0	0	0	8	16	0	0	0	1	1	34	122	1	2	3
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Thelebolales	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Rhytismatales	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	1	0	5	2	7	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__IncertaeSedis	0	0	0	0	1	0	0	0	5	9	3	13	7	1	0	0	0	0	0	3	0	0	0	0	0	0	0	14	2	10	0	5	2	0	0	3	0	2	1	1	0	0	0	0	0	0	0	0	0	1	5	3	3	0	7	5	2	11	11	57	0	0	0	5	10	0	0	6	1	2	1	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	13	0	0	0	0	1	5	20	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales	0	16	5	0	5	1	14	3	12	18	12	6	6	14	0	10	3	3	3	10	1	3	0	2	6	7	3	10	12	12	0	18	3	2	3	0	2	16	0	5	2	1	0	0	1	0	1	2	2	3	2	0	4	2	76	10	19	54	21	100	1	0	0	9	18	14	2	10	6	8	7	9	3	0	3	18	1	1	5	1	2	5	0	2	0	0	1	0	0	0	1	0	32	33	0	1	0	0	0	49	118	4	4	5
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Erysiphales	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Cyttariales	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__LeotiomycetaIncertaeSedis;order__Candelariales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	2	2	4	0	0	0	0	0	1	2	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Umbilicariales	0	0	1	0	0	0	1	1	0	1	1	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	3	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	1	6	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	3	1	2	2	0	0	0	0	0	2	1	2	0	0	0	1	2	0	0	0	0	0	2	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Trapeliales	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Teloschistales	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Pertusariales	0	0	0	0	1	0	0	2	0	1	0	1	0	1	0	0	2	1	1	0	0	0	0	0	0	5	1	2	0	3	1	2	1	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	0	2	3	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	1	3	0	2	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Peltigerales	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Ostropales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Lecanorales	0	2	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	1	0	3	0	2	0	2	4	1	1	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	1	0	0	0	0	1	2	0	0	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Caliciales	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Baeomycetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
