sampleID	am_environment	ammonium_nitrogen_wt	ammonium_nitrogen_wt_meth	biotic_relationship	boron_hot_cacl2	boron_hot_cacl2_meth	clay	clay_meth	coarse_sand	coarse_sand_meth	collection_date	collection_permit	color	color_meth	conductivity	conductivity_meth	crop_rotation_1yr_since_present	crop_rotation_2yrs_since_present	crop_rotation_3yrs_since_present	crop_rotation_4yrs_since_present	crop_rotation_5yrs_since_present	database_schema_definitions_url	density	density_meth	depth	depth_lower	depth_upper	dtpa_copper	dtpa_copper_meth	dtpa_iron	dtpa_iron_meth	dtpa_manganese	dtpa_manganese_meth	dtpa_zinc	dtpa_zinc_meth	elev	env_broad_scale	env_local_scale	env_medium	exc_aluminium	exc_aluminium_meth	exc_calcium	exc_calcium_meth	exc_magnesium	exc_magnesium_meth	exc_potassium	exc_potassium_meth	exc_sodium	exc_sodium_meth	fine_sand	fine_sand_meth	fire	funding_agency	general_env_feature	geo_loc_name	gravel	gravel_meth	hyperspectral_analysis	hyperspectral_analysis_meth	lat_lon	latitude	local_class	local_class_meth	longitude	microbial_biomass	microbial_biomass_meth	nitrate_nitrogen	nitrate_nitrogen_meth	notes	nucl_acid_ext	organic_carbon	organic_carbon_meth	ph	ph_meth	ph_solid_h2o	ph_solid_h2o_meth	phosphorus_colwell	phosphorus_colwell_meth	potassium_colwell	potassium_colwell_meth	profile_position	samp_collect_device	samp_mat_process	sample_attribution	sample_database_file	sample_metadata_ingest_date	sample_metadata_ingest_file	sample_metadata_update_history	sample_site_location_description	sample_submitter	sample_type	sand	sand_meth	silt	silt_meth	slope_aspect	slope_gradient	source_mat_id	store_cond	sulphur	sulphur_meth	synonyms	texture	texture_meth	total_nitrogen	total_nitrogen_meth	url	utc_date_sampled	utc_time_sampled	vegetation_dom_grasses	vegetation_dom_grasses_meth	vegetation_dom_shrubs	vegetation_dom_shrubs_meth	vegetation_dom_trees	vegetation_dom_trees_meth	vegetation_total_cover	vegetation_type	water_content	water_content_soil_meth	bio12	bio1	et0_v3_yr	ai_v3_yr	AI	percent_duplicates	percent_gc	avg_sequence_length	percent_fails	total_sequences
401679	Soil	1	meth_2.1	Free-living	0.34	meth_2.1	15.91	meth_2.1	NA		2022-01-26T00:00:00	SL102523	BRRD	meth_2.1	0.102	meth_2.1	No crop	No crop	No crop	No crop	No crop	https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.32	meth_2.1	3.1	meth_2.1	2.98	meth_2.1	0.24	meth_2.1	NA	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.05	meth_2.1	7.62	meth_2.1	0.9	meth_2.1	0.77	meth_2.1	0.08	meth_2.1	NA			Australian Microbiome Initiative; Australian Research Council		Australia:New South Wales [GAZ_00002793]	0	meth_2.1			-31.3325 144.36696	-31.3325	Calcarosol	meth_2.27	144.36696	NA		4	meth_2.1	Submitted value={profile_position:Valley floor}		0.3	meth_2.1	7.7	meth_2.1	8.4	meth_2.1	16	meth_2.1	390	meth_2.1	toeslope	meth_1.1		Jeff Powell; Western Sydney University	AM_db_v4.2_202408091431.db	12/8/22	Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0025_Powell_xlsx	Soil_profile_horizon_NCBI_format_curate_UPDATE_xlsx;	Paroo Darling National Park. 6km south west of Tilpilly homestead. 98.5km west north west of Wilcannia	Jeff Powell	Soil	77.89	meth_2.1	6.2	meth_2.1		NA	102.100.100/401679	frozen	1.8	meth_2.1	AMI044-0	2.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401679	1/26/22								NA	Shrubland	NA		258	19.87383	2346	1103	0.1103	10.02185168	66	150.660739	18.18181818	26730738
7035	Soil	1.00E-10	meth_2.1	Free-living	0.81	meth_2.1	17.54	meth_2.1	8.4	meth_2.1	2011-10-30T00:00:00		OR		0.064	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.97	meth_2.1	14.39	meth_2.1	19.19	meth_2.1	0.28	meth_2.1	236	1 Conservation and Natural Environments	1.3.3 Residual native cover	Soil [ENVO_00001998]	1.00E-10	meth_2.1	8.99	meth_2.1	3.36	meth_2.1	1.21	meth_2.1	1.68	meth_2.1	54.51	meth_2.1			Arid	Australia:South Australia [GAZ_00002791]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-29.002033 134.685717	-29.002033	Sodosol	meth_2.27	134.685717	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	0.29	meth_2.1	6.6	meth_2.1	7.4	meth_2.1	9	meth_2.1	474	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Coober Pedy		Soil	62.91	meth_2.1	19.55	meth_2.1		NA	102.100.100/7035	frozen	4.2	meth_2.1		2.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7035	10/30/11								NA	Grassland	NA		173	20.256	3031	577	0.0577	0.460275976	67	149.8044693	9.090909091	38213827
7063	Soil	3	meth_2.1	Free-living	1.00E-100	meth_2.1	5.91	meth_2.1	65.82	meth_2.1	2011-09-11T00:00:00		BROR		0.016	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.34	meth_2.1	17.23	meth_2.1	8.35	meth_2.1	0.04	meth_2.1	26	1 Conservation and Natural Environments	1.3.3 Residual native cover	Soil [ENVO_00001998]	0.19	meth_2.1	1.35	meth_2.1	0.22	meth_2.1	0.12	meth_2.1	0.01	meth_2.1	27.28	meth_2.1			Tropical (dry)	Australia:Western Australia [GAZ_00002789]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-17.507017 123.7349	-17.507017	Tenosols	meth_2.27	123.7349	NA		3	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	1.06	meth_2.1	5.4	meth_2.1	6.3	meth_2.1	1.00E-10	meth_2.1	45	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Derby		Soil	93.1	meth_2.1	0.99	meth_2.1		NA	102.100.100/7063	frozen	1.9	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7063	9/11/11								NA	Woodland	NA		628	27.86	2870	2187	0.2187	0.682070842	66	149.6336842	9.090909091	15153593
7069	Soil	8	meth_2.1	Free-living	0.43	meth_2.1	26.9	meth_2.1	32.86	meth_2.1	2011-11-21T00:00:00		BROR		0.093	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	1.46	meth_2.1	24.56	meth_2.1	13.37	meth_2.1	0.18	meth_2.1	736	1 Conservation and Natural Environments	1.3.3 Residual native cover	Soil [ENVO_00001998]	0.069	meth_2.1	3.12	meth_2.1	1.12	meth_2.1	0.5	meth_2.1	0.19	meth_2.1	30.91	meth_2.1			Arid	Australia:Western Australia [GAZ_00002789]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-22.57065 118.08065	-22.57065	Kandosol	meth_2.27	118.08065	NA		2	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	0.49	meth_2.1	5.1	meth_2.1	5.8	meth_2.1	3	meth_2.1	196	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;	Hamersley		Soil	63.77	meth_2.1	9.33	meth_2.1		NA	102.100.100/7069	frozen	9.3	meth_2.1		3	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7069	11/21/11								NA	Grassland	NA		415	23.90033	3137	1325	0.1325	1.101636019	67	149.7847805	0	33419874
7075	Soil	1.00E-10	meth_2.1	Free-living	0.34	meth_2.1	12.08	meth_2.1	43.57	meth_2.1	2011-11-17T00:00:00		BROR		0.148	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	1.59	meth_2.1	26.31	meth_2.1	6.09	meth_2.1	0.2	meth_2.1	523	1 Conservation and Natural Environments	1.3.3 Residual native cover	Soil [ENVO_00001998]	1.00E-10	meth_2.1	11	meth_2.1	2.9	meth_2.1	0.36	meth_2.1	0.12	meth_2.1	36.26	meth_2.1			Arid	Australia:Western Australia [GAZ_00002789]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-28.050517 120.546167	-28.050517	Tenosols	meth_2.27	120.546167	NA		3	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	0.71	meth_2.1	7.7	meth_2.1	8.3	meth_2.1	4	meth_2.1	159	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Wild Cat		Soil	79.83	meth_2.1	8.09	meth_2.1		NA	102.100.100/7075	frozen	10.6	meth_2.1		3	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7075	11/17/11								NA	Shrubland	NA		256	20.78433	2853	893	0.0893	0.815601763	67	150.8598231	9.090909091	36684154
7077	Soil	5	meth_2.1	Free-living	0.3	meth_2.1	7.99	meth_2.1	60.69	meth_2.1	2011-11-17T00:00:00		OR		0.02	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.86	meth_2.1	28.51	meth_2.1	7.79	meth_2.1	0.19	meth_2.1	529.6	1 Conservation and Natural Environments	1.3.3 Residual native cover	Soil [ENVO_00001998]	0.21	meth_2.1	1.19	meth_2.1	0.39	meth_2.1	0.29	meth_2.1	0.06	meth_2.1	28.31	meth_2.1			Arid	Australia:Western Australia [GAZ_00002789]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-28.053145 120.545317	-28.053145	Tenosols	meth_2.27	120.545317	NA		2	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	0.86	meth_2.1	4.7	meth_2.1	5.5	meth_2.1	3	meth_2.1	116	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Humpback		Soil	89	meth_2.1	3.01	meth_2.1		NA	102.100.100/7077	frozen	5.7	meth_2.1		2.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7077	11/17/11								NA	Shrubland	NA		256	20.78433	2853	893	0.0893	0.564783865	65	150.8458777	9.090909091	32573932
7081	Soil	2	meth_2.1	Free-living	3.11	meth_2.1	19.26	meth_2.1	35.82	meth_2.1	2011-11-24T00:00:00		DKBR		0.432	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	6.57	meth_2.1	30.28	meth_2.1	25.46	meth_2.1	0.52	meth_2.1	449	1 Conservation and Natural Environments	1.3.3 Residual native cover	Soil [ENVO_00001998]	1.00E-10	meth_2.1	14.06	meth_2.1	8.46	meth_2.1	1.1	meth_2.1	2.11	meth_2.1	31.71	meth_2.1			Arid	Australia:Western Australia [GAZ_00002789]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-30.4051 121.062283	-30.4051	Calcarosol	meth_2.27	121.062283	NA		8	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	1.37	meth_2.1	7.8	meth_2.1	8.6	meth_2.1	5	meth_2.1	435	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	OraBanda		Soil	67.53	meth_2.1	13.21	meth_2.1		NA	102.100.100/7081	frozen	13.3	meth_2.1		3	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7081	11/24/11								NA	Savannah	NA		286	18.66783	2458	1167	0.1167	0.399072423	66	149.8298015	0	34755221
7083	Soil	8	meth_2.1	Free-living	0.77	meth_2.1	7.21	meth_2.1	76.19	meth_2.1	2011-11-26T00:00:00		DKGR		0.056	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.78	meth_2.1	65.5	meth_2.1	28.95	meth_2.1	0.15	meth_2.1	329	1 Conservation and Natural Environments	1.3.3 Residual native cover	Soil [ENVO_00001998]	0.313	meth_2.1	9.93	meth_2.1	2.32	meth_2.1	0.34	meth_2.1	0.28	meth_2.1	10.37	meth_2.1			Temperate	Australia:Western Australia [GAZ_00002789]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-32.820033 116.413633	-32.820033	Chromosols	meth_2.27	116.413633	NA		2	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	4.96	meth_2.1	5	meth_2.1	5.9	meth_2.1	6	meth_2.1	133	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Boddington		Soil	86.57	meth_2.1	6.22	meth_2.1		NA	102.100.100/7083	frozen	17	meth_2.1		3	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7083	11/26/11								NA	Woodland	NA		744	16.38217	1990	3708	0.3708	0.868513409	63	149.7047208	9.090909091	31697834
7085	Soil	4	meth_2.1	Free-living	0.32	meth_2.1	7.12	meth_2.1	82.3	meth_2.1	2011-11-30T00:00:00		GR		0.075	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.71	meth_2.1	54.7	meth_2.1	5.75	meth_2.1	0.17	meth_2.1	390	1 Conservation and Natural Environments	1.3.3 Residual native cover	Soil [ENVO_00001998]	0.548	meth_2.1	2.36	meth_2.1	0.56	meth_2.1	0.11	meth_2.1	0.08	meth_2.1	7.51	meth_2.1			Temperate	Australia:Western Australia [GAZ_00002789]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-32.588867 116.4591	-32.588867	Tenosols	meth_2.27	116.4591	NA		1	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	2.85	meth_2.1	4.4	meth_2.1	5.2	meth_2.1	2	meth_2.1	44	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Bannister North		Soil	89.8	meth_2.1	3.07	meth_2.1		NA	102.100.100/7085	frozen	23.8	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7085	11/30/11								NA	Woodland	NA		684	15.7795	1947	3635	0.3635	0.483687658	63	150.8909356	0	26263859
7091	Soil	3	meth_2.1	Free-living	2.09	meth_2.1	17.44	meth_2.1	16.1	meth_2.1	2011-03-12T00:00:00		GRBK		0.264	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	1.29	meth_2.1	24.11	meth_2.1	7.6	meth_2.1	0.29	meth_2.1	125	1 Conservation and Natural Environments	1.3.3 Residual native cover	Soil [ENVO_00001998]	1.00E-10	meth_2.1	21.69	meth_2.1	2.32	meth_2.1	2.02	meth_2.1	0.57	meth_2.1	50	meth_2.1			Arid	Australia:Western Australia [GAZ_00002789]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-31.863317 126.9831	-31.863317	Calcarosol	meth_2.27	126.9831	NA		5	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	1.58	meth_2.1	7.7	meth_2.1	8.6	meth_2.1	7	meth_2.1	701	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Madura		Soil	66.1	meth_2.1	16.46	meth_2.1		NA	102.100.100/7091	frozen	54.9	meth_2.1		2	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7091	3/12/11								NA	Grassland	NA		237	17.96267	2302	1033	0.1033	0.402460405	66	149.7704431	9.090909091	36793968
7093	Soil	2	meth_2.1	Free-living	2.56	meth_2.1	23.67	meth_2.1	21.74	meth_2.1	2011-03-12T00:00:00		GRBK		0.457	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.96	meth_2.1	23.35	meth_2.1	8.73	meth_2.1	0.49	meth_2.1	56	1 Conservation and Natural Environments	1.3.3 Residual native cover	Soil [ENVO_00001998]	1.00E-10	meth_2.1	19.57	meth_2.1	3.73	meth_2.1	3.61	meth_2.1	2.82	meth_2.1	35.82	meth_2.1			Arid	Australia:South Australia [GAZ_00002791]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-31.40915 130.993683	-31.40915	Calcarosol	meth_2.27	130.993683	NA		7	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	1.87	meth_2.1	7.9	meth_2.1	8.7	meth_2.1	32	meth_2.1	1413	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Border Village		Soil	57.56	meth_2.1	18.77	meth_2.1		NA	102.100.100/7093	frozen	68	meth_2.1		2	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7093	3/12/11								NA	Grassland	NA		208	17.6295	2196	946	0.0946	0.545692959	64	149.8396664	9.090909091	39568476
7827	Soil	4	meth_2.1	Free-living	0.19	meth_2.1	6.19	meth_2.1	90.88	meth_2.1	2012-07-25T00:00:00		LTGR		0.024	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.47	meth_2.1	29.12	meth_2.1	2.61	meth_2.1	0.16	meth_2.1	35.7	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.114	meth_2.1	0.84	meth_2.1	0.55	meth_2.1	0.04	meth_2.1	0.05	meth_2.1	2.94	meth_2.1			Temperate	Australia:Jervis Bay Territory [GAZ_00002794]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-35.128092 150.756877	-35.128092	Podosol	meth_2.27	150.756877	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	0.98	meth_2.1	3.8	meth_2.1	4.8	meth_2.1	1.00E-10	meth_2.1	38	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Booderee		Soil	93.81	meth_2.1	1.00E-10	meth_2.1		3	102.100.100/7827	frozen	1.7	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7827	7/25/12								NA	Forest	6.47	meth_2.1	1245	16.74881	1471	8387	0.8387	0.43298899	61	149.8131065	0	17548692
7829	Soil	7	meth_2.1	Free-living	0.2	meth_2.1	5.76	meth_2.1	90.15	meth_2.1	2012-07-30T00:00:00		LTGR		0.03	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.32	meth_2.1	27.77	meth_2.1	0.36	meth_2.1	0.16	meth_2.1	62.4	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.158	meth_2.1	0.77	meth_2.1	0.49	meth_2.1	0.09	meth_2.1	0.09	meth_2.1	4.1	meth_2.1			Temperate	Australia:Jervis Bay Territory [GAZ_00002794]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-35.15369 150.753682	-35.15369	Podosol	meth_2.27	150.753682	NA		15	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	0.98	meth_2.1	3.6	meth_2.1	4.6	meth_2.1	1.00E-10	meth_2.1	36	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Booderee		Soil	94.24	meth_2.1	1.00E-10	meth_2.1		3	102.100.100/7829	frozen	2.9	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7829	7/30/12								NA	Woodland	11.55	meth_2.1	1245	16.74881	1462	8551	0.8551	0.449814166	60	150.6644281	0	13549235
7831	Soil	6	meth_2.1	Free-living	0.3	meth_2.1	3.88	meth_2.1	91.09	meth_2.1	2012-07-30T00:00:00		GRWH		0.023	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.4	meth_2.1	40.31	meth_2.1	1.79	meth_2.1	0.25	meth_2.1	96	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.162	meth_2.1	0.86	meth_2.1	0.35	meth_2.1	0.08	meth_2.1	0.05	meth_2.1	5.02	meth_2.1			Temperate	Australia:Jervis Bay Territory [GAZ_00002794]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-35.15304 150.735271	-35.15304	Podosol	meth_2.27	150.735271	NA		18	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	0.83	meth_2.1	3.9	meth_2.1	4.9	meth_2.1	1.00E-10	meth_2.1	33	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Booderee		Soil	96.12	meth_2.1	1.00E-10	meth_2.1		0	102.100.100/7831	frozen	1.8	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7831	7/30/12								NA	Forest	8.98	meth_2.1	1251	16.54208	1450	8723	0.8723	0.617401224	61	149.9550548	0	19980707
