"","Prefix","sampleID","am_environment","ammonium_nitrogen_wt","ammonium_nitrogen_wt_meth","biotic_relationship","boron_hot_cacl2","boron_hot_cacl2_meth","clay","clay_meth","coarse_sand","coarse_sand_meth","collection_date","collection_permit","color","color_meth","conductivity","conductivity_meth","crop_rotation_1yr_since_present","crop_rotation_2yrs_since_present","crop_rotation_3yrs_since_present","crop_rotation_4yrs_since_present","crop_rotation_5yrs_since_present","database_schema_definitions_url","density","density_meth","depth","depth_lower","depth_upper","dtpa_copper","dtpa_copper_meth","dtpa_iron","dtpa_iron_meth","dtpa_manganese","dtpa_manganese_meth","dtpa_zinc","dtpa_zinc_meth","elev","env_broad_scale","env_local_scale","env_medium","exc_aluminium","exc_aluminium_meth","exc_calcium","exc_calcium_meth","exc_magnesium","exc_magnesium_meth","exc_potassium","exc_potassium_meth","exc_sodium","exc_sodium_meth","fine_sand","fine_sand_meth","fire","funding_agency","general_env_feature","geo_loc_name","gravel","gravel_meth","hyperspectral_analysis","hyperspectral_analysis_meth","lat_lon","latitude","local_class","local_class_meth","longitude","microbial_biomass","microbial_biomass_meth","nitrate_nitrogen","nitrate_nitrogen_meth","notes","nucl_acid_ext","organic_carbon","organic_carbon_meth","ph","ph_meth","ph_solid_h2o","ph_solid_h2o_meth","phosphorus_colwell","phosphorus_colwell_meth","potassium_colwell","potassium_colwell_meth","profile_position","samp_collect_device","samp_mat_process","sample_attribution","sample_database_file","sample_metadata_ingest_date","sample_metadata_ingest_file","sample_metadata_update_history","sample_site_location_description","sample_submitter","sample_type","sand","sand_meth","silt","silt_meth","slope_aspect","slope_gradient","source_mat_id","store_cond","sulphur","sulphur_meth","synonyms","texture","texture_meth","total_nitrogen","total_nitrogen_meth","url","utc_date_sampled","utc_time_sampled","vegetation_dom_grasses","vegetation_dom_grasses_meth","vegetation_dom_shrubs","vegetation_dom_shrubs_meth","vegetation_dom_trees","vegetation_dom_trees_meth","vegetation_total_cover","vegetation_type","water_content","water_content_soil_meth","bio12","bio1","et0_v3_yr","ai_v3_yr","AI","percent_duplicates","percent_gc","avg_sequence_length","percent_fails","total_sequences"
"154","102.100.100","401589","Soil",17.85373333,"meth_2.1","Free-living",NA,"",13.31,"meth_1.23",NA,"","2021-01-28T00:00:00","SL102346","","",0.0384,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",3.20869377,"meth_1.23",0,0.1,0,NA,"",NA,"",NA,"",NA,"",NA,"1 Conservation and Natural Environments","1.1.1 Strict nature reserve","Soil [ENVO_00001998]",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","Australian Microbiome Initiative; Saving Our Species (SOS) Project Grant [DPIE (former OEH); NSW]","Temperate","Australia:Sydney [GAZ_02000355]","","","","","-33.79639 150.67021",-33.79639,"Kurosol","meth_2.27",150.67021,15.1153933,"meth_1.23",1.561564444,"meth_2.1","","",0.023929956,"meth_2.1",NA,"",5.8,"meth_2.1",NA,"",NA,"","","meth_1.23","meth_1.23","Kumari Rajapaksha Prathirajage; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0024_Powell_xlsx","","Mulgoa NR","Kumari Rajapaksha Prathirajage","Soil",78.69,"meth_1.23",8,"meth_1.23","",NA,"102.100.100/401589","frozen",NA,"","42_2","Sandy loam","meth_1.23",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401589","1/28/21","","Cymbogon refractus (1%); Lomandra gracilis (6%)","meth_2.28","Bursaria spinosa (75%)","meth_2.28","Eucalyptus moluccana (15%); Eucalyptus crebra (5%); Eucalyptus tereticornis (1%); Eucalyptus sparsifolia (4%)","meth_2.28",NA,"Woodland",8.088235294,"meth_2.1",863,17.0125,1625,5290,0.529,9.04675337424507,64,150.664401343454,9.09090909090909,26607535
"155","102.100.100","401590","Soil",2.670726561,"meth_2.1","Free-living",NA,"",13.31,"meth_1.23",NA,"","2021-01-28T00:00:00","SL102346","","",0.0482,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",3.328010856,"meth_1.23",0,0.1,0,NA,"",NA,"",NA,"",NA,"",NA,"1 Conservation and Natural Environments","1.1.1 Strict nature reserve","Soil [ENVO_00001998]",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","Australian Microbiome Initiative; Saving Our Species (SOS) Project Grant [DPIE (former OEH); NSW]","Temperate","Australia:Sydney [GAZ_02000355]","","","","","-33.8003 150.67038",-33.8003,"Kurosol","meth_2.27",150.67038,13.54563216,"meth_1.23",4.680355784,"meth_2.1","","",0.004333971,"meth_2.1",NA,"",5.82,"meth_2.1",NA,"",NA,"","","meth_1.23","meth_1.23","Kumari Rajapaksha Prathirajage; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0024_Powell_xlsx","","Mulgoa NR","Kumari Rajapaksha Prathirajage","Soil",62.09,"meth_1.23",24.6,"meth_1.23","",NA,"102.100.100/401590","frozen",NA,"","43_2","Sandy loam","meth_1.23",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401590","1/28/21","","Microlaena stipoides (70%); Themeda triandra (5%); Oplismenus aemulus (5%); Panicum simile (2%); Chloris ventricosa (1%)","meth_2.28","Bursaria spinosa (25%)","meth_2.28","Eucalyptus moluccana (12%); Eucalyptus crebra (8%)","meth_2.28",NA,"Woodland",8.580183861,"meth_2.1",863,17.0125,1624,5275,0.5275,11.7576201868467,63,150.662114632859,9.09090909090909,34069167
"156","102.100.100","401591","Soil",3.938798551,"meth_2.1","Free-living",NA,"",2.91,"meth_1.23",NA,"","2021-02-01T00:00:00","SL102346","","",0.0703,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",0.994309043,"meth_1.23",0,0.1,0,NA,"",NA,"",NA,"",NA,"",NA,"1 Conservation and Natural Environments","1.1.7 Other conserved area","Soil [ENVO_00001998]",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","Australian Microbiome Initiative; Saving Our Species (SOS) Project Grant [DPIE (former OEH); NSW]","Temperate","Australia:Sydney [GAZ_02000355]","","","","","-33.74079 151.03645",-33.74079,"Sodosol","meth_2.27",151.03645,9.961219042,"meth_1.23",3.745318665,"meth_2.1","","",0.007792155,"meth_2.1",NA,"",5.56,"meth_2.1",NA,"",NA,"","","meth_1.23","meth_1.23","Kumari Rajapaksha Prathirajage; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0024_Powell_xlsx","","Cumberland State Forest","Kumari Rajapaksha Prathirajage","Soil",93.09,"meth_1.23",4,"meth_1.23","",NA,"102.100.100/401591","frozen",NA,"","44_2","93.09","meth_1.23",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401591","2/1/21","","Oplismenus aemulus (10%)","meth_2.28","Acacia implexa (2%); Pittosporum undulatum (8%)","meth_2.28","Eucalyptus saligna (15%); Brachychiton acerifolius (2%); Angophora costata (2%); Glochidion ferdinandi (15%)","meth_2.28",NA,"Woodland",15.35022355,"meth_2.1",1096,17.0865,1571,7300,0.73,9.96680963912446,63,150.681490001338,9.09090909090909,27790418
"157","102.100.100","401592","Soil",15.2579321,"meth_2.1","Free-living",NA,"",20.91,"meth_1.23",NA,"","2021-02-01T00:00:00","SL102346","","",0.0742,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",1.800284255,"meth_1.23",0,0.1,0,NA,"",NA,"",NA,"",NA,"",NA,"1 Conservation and Natural Environments","1.1.7 Other conserved area","Soil [ENVO_00001998]",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","Australian Microbiome Initiative; Saving Our Species (SOS) Project Grant [DPIE (former OEH); NSW]","Temperate","Australia:Sydney [GAZ_02000355]","","","","","-33.74123 151.03748",-33.74123,"Sodosol","meth_2.27",151.03748,15.8650956,"meth_1.23",4.463600823,"meth_2.1","","",0.005972531,"meth_2.1",NA,"",5.42,"meth_2.1",NA,"",NA,"","","meth_1.23","meth_1.23","Kumari Rajapaksha Prathirajage; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0024_Powell_xlsx","","Cumberland State Forest","Kumari Rajapaksha Prathirajage","Soil",71.09,"meth_1.23",8,"meth_1.23","",NA,"102.100.100/401592","frozen",NA,"","45_2","Sandy clay loam","meth_1.23",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401592","2/1/21","","Lachnagrostis filiformis (2%); Oplismenus aemulus (5%)","meth_2.28","Exocarpos cupressiformis (1%); Breynia oblongifolia (5%); Pittosporum undulatum (4%)","meth_2.28","Eucalyptus pilularis (6%); Eucalyptus saligna (30%); Acacia decurrens (5%); Alphitonia excelsa (5%); Glochidion ferdinandi (10%); Noteleaea longofolia (3%); Clerodendrum tomentosum (2%)","meth_2.28",NA,"Woodland",20.58823529,"meth_2.1",1096,17.0865,1571,7300,0.73,11.1694752394725,63,150.673403108089,9.09090909090909,34838770
"158","102.100.100","401593","Soil",25.73656402,"meth_2.1","Free-living",NA,"",14.91,"meth_1.23",NA,"","2021-02-01T00:00:00","SL102346","","",0.0861,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",2.02020202,"meth_1.23",0,0.1,0,NA,"",NA,"",NA,"",NA,"",NA,"1 Conservation and Natural Environments","1.1.7 Other conserved area","Soil [ENVO_00001998]",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","Australian Microbiome Initiative; Saving Our Species (SOS) Project Grant [DPIE (former OEH); NSW]","Temperate","Australia:Sydney [GAZ_02000355]","","","","","-33.74244 151.03748",-33.74244,"Sodosol","meth_2.27",151.03748,15.73168565,"meth_1.23",6.883857836,"meth_2.1","","",0.007809365,"meth_2.1",NA,"",5.41,"meth_2.1",NA,"",NA,"","","meth_1.23","meth_1.23","Kumari Rajapaksha Prathirajage; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0024_Powell_xlsx","","Cumberland State Forest","Kumari Rajapaksha Prathirajage","Soil",72.89,"meth_1.23",12.2,"meth_1.23","",NA,"102.100.100/401593","frozen",NA,"","46_2","Sandy loam","meth_1.23",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401593","2/1/21","","Dianella caerulea (1%); Oplismenus aemulus (5%)","meth_2.28","Pittosporum undulatum (3%); Breynia oblongifolia (3%); Ficus coronata (2%); Elaeodendron australe (1%)","meth_2.28","Eucalyptus pilularis (20%); Alphitonia excelsa (20%); Brachychiton acerifolius (7%); Ceratopetalum apetalum (5%); Eucalyptus saligna (20%); Glochidion ferdinandi (5%); Eucalyptus paniculata (2%); Allocasuarina littoralis (2%)","meth_2.28",NA,"Woodland",28.52404643,"meth_2.1",1096,17.0865,1584,6973,0.6973,9.31586835827265,63,150.665203101187,9.09090909090909,25613932
"159","102.100.100","401594","Soil",5.773279627,"meth_2.1","Free-living",NA,"",18.91,"meth_1.23",NA,"","2021-02-01T00:00:00","SL102346","","",0.0725,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",1.15339849,"meth_1.23",0,0.1,0,NA,"",NA,"",NA,"",NA,"",NA,"1 Conservation and Natural Environments","1.1.5 Habitat/species management area","Soil [ENVO_00001998]",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","Australian Microbiome Initiative; Saving Our Species (SOS) Project Grant [DPIE (former OEH); NSW]","Temperate","Australia:Sydney [GAZ_02000355]","","","","","-33.74088 151.06241",-33.74088,"Sodosol","meth_2.27",151.06241,14.31021098,"meth_1.23",0.149935137,"meth_2.1","","",0.030095789,"meth_2.1",NA,"",5.35,"meth_2.1",NA,"",NA,"","","meth_1.23","meth_1.23","Kumari Rajapaksha Prathirajage; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0024_Powell_xlsx","","Observatory Park","Kumari Rajapaksha Prathirajage","Soil",65.09,"meth_1.23",16,"meth_1.23","",NA,"102.100.100/401594","frozen",NA,"","47_2","Sandy loam","meth_1.23",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401594","2/1/21","","Themeda australis (2%); Lomandra longifolia (3%); Imperata cylindrica (1%); Entolasia marginata (1%)","meth_2.28","Elaeocarpus reticulatus (5%)","meth_2.28","Eucalyptus pilularis (50%); Acacia binervia (2%); Allocasuarina torulosa (2%); Eucalyptus saligna (10%); Eucalyptus paniculata (1%);","meth_2.28",NA,"Woodland",22.55729795,"meth_2.1",1166,16.93017,1561,7569,0.7569,9.32135057552344,62,150.667031287688,9.09090909090909,26898248
"160","102.100.100","401595","Soil",8.403590671,"meth_2.1","Free-living",NA,"",2.91,"meth_1.23",NA,"","2021-02-05T00:00:00","SL102346","","",0.0625,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",1.555801208,"meth_1.23",0,0.1,0,NA,"",NA,"",NA,"",NA,"",NA,"1 Conservation and Natural Environments","1.1.6 Protected landscape","Soil [ENVO_00001998]",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","Australian Microbiome Initiative; Saving Our Species (SOS) Project Grant [DPIE (former OEH); NSW]","Temperate","Australia:Sydney [GAZ_02000355]","","","","","-33.73914 151.13336",-33.73914,"Sodosol","meth_2.27",151.13336,9.395154506,"meth_1.23",3.178501603,"meth_2.1","","",0.036638769,"meth_2.1",NA,"",5.02,"meth_2.1",NA,"",NA,"","","meth_1.23","meth_1.23","Kumari Rajapaksha Prathirajage; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0024_Powell_xlsx","","Sheldon Forest","Kumari Rajapaksha Prathirajage","Soil",87.09,"meth_1.23",10,"meth_1.23","",NA,"102.100.100/401595","frozen",NA,"","48_2","87.09","meth_1.23",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401595","2/5/21","","Oplismenus imbecillus (20%); Lachnagrostis filiformis (10%); Microlaena stipoides (4%); Entolasia marginata (1.5%)","meth_2.28","Acacia longifolia (15%); Breynia oblongifolia (2%); Denhamia silvestris (1%); Pittosporum revolutum (1%)","meth_2.28","Eucalyptus saligna (45%); Eucalyptus pilularis (5%); Glochidion ferdinandi (1%); Acacia decurrens (7%)","meth_2.28",NA,"Woodland",35.43046358,"meth_2.1",1297,16.86283,1531,8533,0.8533,9.74137917157768,63,150.665920458152,9.09090909090909,30470929
"161","102.100.100","401596","Soil",2,"meth_2.1","Free-living",0.24,"meth_2.1",NA,"",NA,"","2021-11-22T00:00:00","SL102523","GRYW","meth_2.1",0.018,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.3,"meth_2.1",63.3,"meth_2.1",1.15,"meth_2.1",0.34,"meth_2.1",NA,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",1.31,"meth_2.1",0.16,"meth_2.1",0.24,"meth_2.1",0.09,"meth_2.1",0.06,"meth_2.1",NA,"","","Australian Microbiome Initiative; Australian Research Council","","Australia:New South Wales [GAZ_00002793]","0","meth_2.1","","","-33.5947 150.62592",-33.5947,"Kandosol","meth_2.27",150.62592,NA,"",1e-10,"meth_2.1","Submitted value={profile_position:Summit/ridge}","",1.32,"meth_2.1",4.6,"meth_2.1",6,"meth_2.1",1e-10,"meth_2.1",46,"meth_2.1","summit","meth_1.1","","Jeff Powell; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0025_Powell_xlsx","Soil_profile_horizon_NCBI_format_curate_UPDATE_xlsx;","Bowen Mountain; Blue Mountains National Park","Jeff Powell","Soil",NA,"",NA,"","",NA,"102.100.100/401596","frozen",2.4,"meth_2.1","AMI001-0","1.5","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401596","11/22/21","","","","","","","",NA,"Woodland",NA,"",935,16.6455,1529,7229,0.7229,10.4493327311565,61,150.6834549854,9.09090909090909,24389776
"162","102.100.100","401598","Soil",3,"meth_2.1","Free-living",0.28,"meth_2.1",NA,"",NA,"","2021-11-22T00:00:00","SL102523","GRYW","meth_2.1",0.022,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.17,"meth_2.1",81.8,"meth_2.1",1.22,"meth_2.1",0.35,"meth_2.1",NA,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",1.75,"meth_2.1",0.23,"meth_2.1",0.25,"meth_2.1",0.12,"meth_2.1",0.06,"meth_2.1",NA,"","","Australian Microbiome Initiative; Australian Research Council","","Australia:New South Wales [GAZ_00002793]","0","meth_2.1","","","-33.5267 150.56583",-33.5267,"Kandosol","meth_2.27",150.56583,NA,"",1e-10,"meth_2.1","Submitted value={profile_position:Summit/ridge}","",1.46,"meth_2.1",4.5,"meth_2.1",5.3,"meth_2.1",1e-10,"meth_2.1",71,"meth_2.1","summit","meth_1.1","","Jeff Powell; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0025_Powell_xlsx","Soil_profile_horizon_NCBI_format_curate_UPDATE_xlsx;","Patterson Range Fire Trail; Blue mountains National Park. 4.8km south east of Bilpin.70.5km north west of Sydney","Jeff Powell","Soil",NA,"",NA,"","",NA,"102.100.100/401598","frozen",3.3,"meth_2.1","AMI002-0","2","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401598","11/22/21","","","","","","","",NA,"Woodland",NA,"",1227,14.73367,1449,8417,0.8417,11.1314835122549,62,150.677896554428,9.09090909090909,23618372
"163","102.100.100","401600","Soil",6,"meth_2.1","Free-living",0.29,"meth_2.1",NA,"",NA,"","2021-11-22T00:00:00","SL102523","BRYW","meth_2.1",0.02,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.27,"meth_2.1",83.8,"meth_2.1",1.62,"meth_2.1",0.24,"meth_2.1",NA,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",0.95,"meth_2.1",0.15,"meth_2.1",0.12,"meth_2.1",0.08,"meth_2.1",0.03,"meth_2.1",NA,"","","Australian Microbiome Initiative; Australian Research Council","","Australia:New South Wales [GAZ_00002793]","5","meth_2.1","","","-33.5788 150.36462",-33.5788,"Kandosol","meth_2.27",150.36462,NA,"",1e-10,"meth_2.1","Submitted value={profile_position:Upper slope}","",1.1,"meth_2.1",4.5,"meth_2.1",5.1,"meth_2.1",1e-10,"meth_2.1",38,"meth_2.1","shoulder","meth_1.1","","Jeff Powell; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0025_Powell_xlsx","Soil_profile_horizon_NCBI_format_curate_UPDATE_xlsx;","Mt Banks; Blue Mountains National Park. 11.3km south east of Bell. 15.7km north north east of Katoomba","Jeff Powell","Soil",NA,"",NA,"","",NA,"102.100.100/401600","frozen",4.8,"meth_2.1","AMI003-0","1.5","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401600","11/22/21","","","","","","","",NA,"Woodland",NA,"",1260,12.51567,1342,9487,0.9487,10.371576070744,62,150.676925758294,9.09090909090909,28596164
"164","102.100.100","401602","Soil",9,"meth_2.1","Free-living",0.52,"meth_2.1",NA,"",NA,"","2021-11-23T00:00:00","SL102523","GR","meth_2.1",0.031,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.52,"meth_2.1",48.8,"meth_2.1",64.68,"meth_2.1",0.9,"meth_2.1",NA,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",1.51,"meth_2.1",3.42,"meth_2.1",1.11,"meth_2.1",0.44,"meth_2.1",0.06,"meth_2.1",NA,"","","Australian Microbiome Initiative; Australian Research Council","","Australia:New South Wales [GAZ_00002793]","0","meth_2.1","","","-33.2204 150.02722",-33.2204,"Sodosol","meth_2.27",150.02722,NA,"",1e-10,"meth_2.1","Submitted value={profile_position:Upper slope}","",3.44,"meth_2.1",4.5,"meth_2.1",5.5,"meth_2.1",7,"meth_2.1",213,"meth_2.1","shoulder","meth_1.1","","Jeff Powell; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0025_Powell_xlsx","Soil_profile_horizon_NCBI_format_curate_UPDATE_xlsx;","Gardens of Stone National Park; 21.1km north north west of Wallerawang. 31.3km north west of Lithgow","Jeff Powell","Soil",NA,"",NA,"","",NA,"102.100.100/401602","frozen",3.3,"meth_2.1","AMI004-0","2.5","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401602","11/23/21","","","","","","","",NA,"Woodland",NA,"",799,12.74383,1459,5468,0.5468,10.8311776603865,61,150.680457685798,9.09090909090909,27417674
"165","102.100.100","401604","Soil",7,"meth_2.1","Free-living",0.49,"meth_2.1",NA,"",NA,"","2021-11-23T00:00:00","SL102523","DKBR","meth_2.1",0.022,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.28,"meth_2.1",104.1,"meth_2.1",3.97,"meth_2.1",0.29,"meth_2.1",NA,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",2.66,"meth_2.1",0.59,"meth_2.1",0.29,"meth_2.1",0.17,"meth_2.1",0.04,"meth_2.1",NA,"","","Australian Microbiome Initiative; Australian Research Council","","Australia:New South Wales [GAZ_00002793]","0","meth_2.1","","","-33.3294 150.13972",-33.3294,"Kandosol","meth_2.27",150.13972,NA,"",1e-10,"meth_2.1","Submitted value={profile_position:Lower slope}","",2.29,"meth_2.1",4.3,"meth_2.1",5.2,"meth_2.1",3,"meth_2.1",67,"meth_2.1","footslope","meth_1.1","","Jeff Powell; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0025_Powell_xlsx","Soil_profile_horizon_NCBI_format_curate_UPDATE_xlsx;","Newnes State Forest. 10.9km north east of Wallerawang. 16.8 km north of Lithgow. Plot is 400m from original BATS plot due to precipitous nature of that site.","Jeff Powell","Soil",NA,"",NA,"","",NA,"102.100.100/401604","frozen",4.4,"meth_2.1","AMI005-0","2","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401604","11/23/21","","","","","","","",NA,"Woodland",NA,"",943,11.79633,1305,7668,0.7668,11.3484523721306,62,150.673055153853,9.09090909090909,27593648
"166","102.100.100","401606","Soil",4,"meth_2.1","Free-living",0.34,"meth_2.1",NA,"",NA,"","2021-11-23T00:00:00","SL102523","GRBR","meth_2.1",0.017,"meth_2.1","No crop","No crop","No crop","No crop","No crop","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.25,"meth_2.1",92.3,"meth_2.1",1.69,"meth_2.1",0.21,"meth_2.1",NA,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",2.81,"meth_2.1",0.26,"meth_2.1",0.2,"meth_2.1",0.12,"meth_2.1",0.06,"meth_2.1",NA,"","","Australian Microbiome Initiative; Australian Research Council","","Australia:New South Wales [GAZ_00002793]","0","meth_2.1","","","-33.311 150.25119",-33.311,"Kandosol","meth_2.27",150.25119,NA,"",1e-10,"meth_2.1","Submitted value={profile_position:Upper slope}","",2.69,"meth_2.1",4.2,"meth_2.1",5.1,"meth_2.1",4,"meth_2.1",58,"meth_2.1","shoulder","meth_1.1","","Jeff Powell; Western Sydney University","AM_db_v4.2_202408091431.db","12/8/22","Sample_submission_sheet_soil_20221207_schema_v3_vocab_2_0_3_AM0025_Powell_xlsx","Soil_profile_horizon_NCBI_format_curate_UPDATE_xlsx;","Wollemi National Park; 4.5km south west of Galah Mountain. 20.6 km north east of Lithgow","Jeff Powell","Soil",NA,"",NA,"","",NA,"102.100.100/401606","frozen",3.3,"meth_2.1","AMI006-0","1.5","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/401606","11/23/21","","","","","","","",NA,"Woodland",NA,"",1058,11.95683,1306,8158,0.8158,11.2153826588747,62,150.681450330229,9.09090909090909,33077322
