#taxpath	12446_H3NJ2BCXX-2.bins	12447_H3WL3BCXX-1.bins	12816_combined.bins	12818_combined.bins	12819_combined.bins	12824_combined.bins	12828_combined.bins	12830_combined.bins	12838_combined.bins	12884_combined.bins	12903_HCN77BCXX-1.bins	138513_HG7NLDSX2-4.bins	138530_HG7NLDSX2-4.bins	138538_HG7NLDSX2-4.bins	138607_HJWT7DSX3-1.bins	14185_HCN77BCXX-2.bins	14187_HCN77BCXX-2.bins	401548_HL7J5DSX3-1.bins	401550_HL7J5DSX3-1.bins	401552_HL7J5DSX3-1.bins	401553_HL7J5DSX3-1.bins	401554_HL7J5DSX3-1.bins	401556_HL7J5DSX3-1.bins	401557_HL7J5DSX3-1.bins	401558_HL7J5DSX3-1.bins	401560_HL7J5DSX3-1.bins	401561_HL7J5DSX3-1.bins	401563_HL7J5DSX3-1.bins	401564_HL7J5DSX3-1.bins	401566_HL7J5DSX3-1.bins	401567_HL7J5DSX3-1.bins	401568_HL7J5DSX3-1.bins	401569_HL7J5DSX3-1.bins	401570_HL7J5DSX3-1.bins	401571_HL7J5DSX3-1.bins	401573_HL7J5DSX3-1.bins	401574_HL7J5DSX3-1.bins	401576_HL7J5DSX3-1.bins	401577_HL7J5DSX3-1.bins	401578_HL7J5DSX3-1.bins	401579_HL7J5DSX3-1.bins	401580_HL7J5DSX3-1.bins	401581_HL7J5DSX3-1.bins	401582_HL7J5DSX3-1.bins	401583_HL7J5DSX3-1.bins	401586_HL7J5DSX3-1.bins	401588_HL7J5DSX3-1.bins	401589_HL7J5DSX3-1.bins	401590_HL7J5DSX3-1.bins	401591_HL7J5DSX3-1.bins	401592_HL7J5DSX3-1.bins	401593_HL7J5DSX3-1.bins	401594_HL7J5DSX3-1.bins	401595_HL7J5DSX3-1.bins	401600_HL7J5DSX3-1.bins	401602_HL7J5DSX3-1.bins	401604_HL7J5DSX3-1.bins	401606_HL7J5DSX3-1.bins	401608_HL7J5DSX3-1.bins	401610_HL7J5DSX3-1.bins	401614_HL7J5DSX3-1.bins	401616_HL7J5DSX3-1.bins	401618_HL7J5DSX3-1.bins	401624_HL7J5DSX3-1.bins	401626_HL7J5DSX3-1.bins	401632_HL7J5DSX3-1.bins	401636_HL7J5DSX3-1.bins	401638_HL7J5DSX3-1.bins	401640_HL7J5DSX3-1.bins	401642_HL7J5DSX3-1.bins	401644_HL7J5DSX3-1.bins	401646_HL7J5DSX3-1.bins	401648_HL7J5DSX3-1.bins	401650_HL7J5DSX3-1.bins	401652_HL7J5DSX3-1.bins	401654_HL7J5DSX3-1.bins	401656_HL7J5DSX3-1.bins	401658_HL7J5DSX3-1.bins	401660_HL7J5DSX3-1.bins	401662_HL7J5DSX3-1.bins	401668_HL7J5DSX3-1.bins	401669_HL7J5DSX3-1.bins	401670_HL7J5DSX3-1.bins	401672_HL7J5DSX3-1.bins	401673_HL7J5DSX3-1.bins	401677_HL7J5DSX3-1.bins	401679_HL7J5DSX3-1.bins	7035_combined.bins	7069_combined.bins	7075_combined.bins	7077_combined.bins	7081_combined.bins	7083_combined.bins	7085_combined.bins	7091_combined.bins	7093_combined.bins	8164_combined.bins	8459_HCWFYBCXX-1.bins	9456_H3WL3BCXX-1.bins	9567_combined.bins	9571_combined.bins	9576_combined.bins	9586_H3WL3BCXX-1.bins	9588_combined.bins
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Schizosaccharomycetes;order__Schizosaccharomycetales;family__Schizosaccharomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Trichomonascaceae	0	2	0	0	0	0	0	0	0	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	1	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycopsidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Pichiaceae	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Phaffomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Metschnikowiaceae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Lipomycetaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	2	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__IncertaeSedis	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Dipodascaceae	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Debaryomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Ascoideaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Alloascoideaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__unknown	3	0	0	0	0	0	0	0	0	5	0	4	12	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	1	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	5	0	25	1	0	0	0	7	5	13	1	37	4	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Tuberaceae	1	0	0	0	0	0	0	0	0	2	0	2	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	0	0	1	0	2	0	1	0	5	1	0	2	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Sarcosomataceae	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	80	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Sarcoscyphaceae	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	2	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Rhizinaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Pyronemataceae	0	2	1	0	0	0	1	0	5	24	1	17	6	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	2	1	7	0	1	0	0	1	0	0	2	6	4	0	0	4	0	0	2	1	0	2	0	0	0	1	0	0	0	2	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	4	3	4	1	2	0	1	2	5	2	23	1	0	2	2	18	0	0	4	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Pezizaceae	0	0	0	0	1	0	0	0	4	27	0	30	5	0	0	3	0	2	2	5	4	1	0	0	1	0	1	3	0	2	1	0	0	1	2	0	0	0	2	0	0	2	0	0	0	2	21	7	0	0	0	0	0	0	1	4	8	3	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	3	2	2	4	2	2	1	0	0	44	16	13	2	0	17	1	0	20	2	0	0	0	5	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Morchellaceae	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	7	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Helvellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Chorioactidaceae	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Ascodesmidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Ascobolaceae	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Orbiliomycetes;order__Orbiliales;family__Orbiliaceae	0	0	0	1	1	1	0	2	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	3	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	1	3	1	0	1	1	0	0	3	2	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales;family__Peltulaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales;family__Lichinaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales;family__Heppiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__unknown;family__unknown	0	4	4	0	0	0	3	1	5	3	2	4	2	2	0	3	0	0	1	5	1	5	1	2	2	2	0	1	2	3	2	2	7	2	2	6	4	3	0	2	2	3	0	3	4	0	1	1	6	3	2	3	0	6	13	5	6	13	14	30	1	3	1	4	4	4	0	5	4	4	3	0	2	0	0	2	1	0	2	2	0	3	0	0	2	0	0	0	0	0	0	0	8	16	0	0	0	1	1	34	122	1	2	3
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__uncultured;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Thelebolales;family__Thelebolaceae	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Rhytismatales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Rhytismatales;family__Rhytismataceae	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	5	1	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Rhytismatales;family__Cudoniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__IncertaeSedis;family__Myxotrichaceae	0	0	0	0	1	0	0	0	2	8	1	13	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	9	1	8	0	1	1	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	1	2	2	3	0	7	2	1	8	7	56	0	0	0	3	8	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	12	0	0	0	0	1	4	16	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__IncertaeSedis;family__IncertaeSedis	0	0	0	0	0	0	0	0	3	1	2	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	1	2	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	3	1	3	4	1	0	0	0	2	2	0	0	3	1	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__unknown	0	6	3	0	0	0	4	1	2	7	4	1	2	0	0	2	0	0	1	1	1	0	0	1	1	1	3	2	8	6	0	9	0	1	1	0	2	3	0	1	0	1	0	0	0	0	1	1	1	2	0	0	3	0	11	2	4	9	8	24	0	0	0	4	6	9	1	2	1	2	3	3	1	0	0	5	0	1	3	0	0	1	0	1	0	0	0	0	0	0	1	0	16	7	0	0	0	0	0	8	10	1	1	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__uncultured	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	0	4	0	0	0	1	3	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__Sclerotiniaceae	0	0	1	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__Leotiaceae	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__IncertaeSedis	0	0	0	0	1	0	0	0	1	1	2	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	2	0	4	0	0	2	0	0	1	0	2	2	0	0	0	1	0	0	0	0	1	0	0	0	1	4	0	2	6	3	28	0	0	0	2	2	0	0	2	0	0	1	0	0	0	0	2	0	0	0	1	0	3	0	1	0	0	1	0	0	0	0	0	2	8	0	1	0	0	0	17	43	2	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__Helotiaceae	0	8	1	0	4	0	5	1	5	4	3	0	0	2	0	0	3	0	0	1	0	3	0	0	0	2	0	1	0	0	0	4	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	36	4	8	27	7	20	0	0	0	1	2	5	0	0	5	6	2	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	16	45	1	1	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__Dermateaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
